policy_id,customer_id,agent_id,product_type,policy_start_date,policy_end_date,annual_premium,sum_insured,payment_frequency,policy_status,renewal_flag,source_updated_at
POL0006594,CUST000644,AGT0038,Home,2023-02-21,2024-01-30,1155.58,342228.97,Monthly,Expired,0,2026-08-01
POL0006595,CUST001324,AGT0019,Motor,2026-05-22,2027-05-13,1245.0,35786.1,Monthly,Active,0,2026-08-01
POL0006596,CUST003947,AGT0068,Home,2023-05-03,2024-05-06,1624.45,443943.85,Monthly,Renewed,1,2026-08-01
POL0006597,CUST000356,AGT0055,Home,2025-12-27,2026-12-31,885.93,310881.58,Semi-Annual,Active,0,2026-08-01
POL0006598,CUST003157,AGT0033,Motor,2026-02-15,2027-01-28,1668.23,107541.11,Annual,Active,0,2026-08-01
POL0006599,CUST003165,AGT0018,Life,2025-05-01,2026-05-07,6768.32,895901.74,Annual,Expired,0,2026-08-01
POL0006600,CUST001906,AGT0033,Medical,2025-11-22,2026-10-19,4346.03,204240.49,Monthly,Active,0,2026-08-01
POL0006601,CUST000628,AGT0068,Travel,2026-04-01,2026-05-06,663.46,143919.84,Annual,Expired,0,2026-08-01
POL0006602,CUST004279,AGT0027,Motor,2026-03-20,2027-03-01,1612.31,47789.4,Quarterly,Active,0,2026-08-01
POL0006603,CUST002492,AGT0071,Medical,2024-01-20,2025-02-15,1606.7,147681.43,Annual,Cancelled,0,2026-08-01
POL0006604,CUST003588,AGT0020,Medical,2025-09-27,2026-10-08,2464.8,223322.45,Monthly,Active,0,2026-08-01
POL0006605,CUST004618,AGT0016,Medical,2024-01-27,2024-12-25,2818.44,292693.36,Quarterly,Expired,0,2026-08-01
POL0006606,CUST000076,AGT0006,Home,2023-06-18,2024-05-17,1496.31,519500.14,Annual,Renewed,1,2026-08-01
POL0006607,CUST004635,AGT0012,Medical,2024-02-08,2025-02-27,4230.79,367591.75,Monthly,Renewed,1,2026-08-01
POL0006608,CUST000521,AGT0021,Medical,2026-05-18,2027-05-16,4864.91,89040.88,Monthly,Active,0,2026-08-01
POL0006609,CUST003374,AGT0058,Travel,2023-07-29,2023-09-23,116.79,142708.92,Annual,Cancelled,0,2026-08-01
POL0006610,CUST000542,AGT0043,Motor,2025-01-31,2026-01-16,1594.53,28816.45,Annual,Renewed,1,2026-08-01
POL0006611,CUST000185,AGT0053,Motor,2023-07-02,2024-06-15,2294.67,121944.01,Monthly,Expired,0,2026-08-01
POL0006612,CUST002480,AGT0008,Motor,2024-09-09,2025-08-15,1641.52,104076.96,Monthly,Renewed,1,2026-08-01
POL0006613,CUST003221,AGT0050,Home,2026-04-03,2027-04-07,647.37,283381.68,Annual,Active,0,2026-08-01
POL0006614,CUST001865,AGT0052,Travel,2026-05-27,2026-06-29,690.28,69091.31,Monthly,Cancelled,0,2026-08-01
POL0006615,CUST001516,AGT0041,Life,2026-01-26,2027-01-27,1493.14,787084.59,Monthly,Active,0,2026-08-01
POL0006616,CUST001086,AGT0052,Medical,2025-12-27,2027-01-22,2520.14,74406.23,Monthly,Active,0,2026-08-01
POL0006617,CUST003411,AGT0011,Medical,2024-12-18,2025-12-27,3883.24,212436.22,Monthly,Renewed,1,2026-08-01
POL0006618,CUST002401,AGT0040,Life,2023-02-16,2024-03-13,2129.63,683049.48,Monthly,Expired,0,2026-08-01
POL0006619,CUST005451,AGT0058,Medical,2025-05-13,2026-05-26,4523.22,271445.35,Monthly,Renewed,1,2026-08-01
POL0006620,CUST002610,AGT0012,Motor,2024-08-09,2025-07-13,1515.14,97216.06,Monthly,Renewed,1,2026-08-01
POL0006621,CUST003594,AGT0013,Motor,2023-11-08,2024-11-05,1485.82,175864.44,Quarterly,Cancelled,0,2026-08-01
POL0006622,CUST005744,AGT0060,Home,2025-07-09,2026-08-07,1723.69,803713.69,Monthly,Active,0,2026-08-01
POL0006623,CUST005644,AGT0044,Life,2023-01-30,2024-02-11,2051.44,1082002.91,Monthly,Renewed,1,2026-08-01
POL0006624,CUST002992,AGT0018,Motor,2023-07-20,2024-06-21,1585.46,176267.37,Quarterly,Cancelled,0,2026-08-01
POL0006625,CUST001252,AGT0028,Home,2024-07-31,2025-07-09,1066.81,349504.16,Monthly,Renewed,1,2026-08-01
POL0006626,CUST002373,AGT0071,Medical,2023-08-28,2024-07-28,1406.7,186403.42,Monthly,Expired,0,2026-08-01
POL0006627,CUST001610,AGT0027,Life,2025-05-25,2026-06-04,3030.62,750126.91,Monthly,Expired,0,2026-08-01
POL0006628,CUST002922,AGT0029,Motor,2025-11-10,2026-11-03,1758.41,128986.05,Annual,Cancelled,0,2026-08-01
POL0006629,CUST000893,AGT0067,Home,2025-06-07,2026-05-31,1683.27,659083.13,Monthly,Renewed,1,2026-08-01
POL0006630,CUST002417,AGT0017,Motor,2023-06-17,2024-07-15,1645.92,124393.27,Quarterly,Renewed,1,2026-08-01
POL0006631,CUST000470,AGT0037,Home,2025-02-28,2026-03-27,1137.97,237831.21,Quarterly,Expired,0,2026-08-01
POL0006632,CUST005842,AGT0025,Life,2026-05-11,2027-04-12,5116.14,405118.22,Monthly,Active,0,2026-08-01
POL0006633,CUST000064,AGT0040,Motor,2026-04-24,2027-05-15,1062.33,70086.2,Annual,Active,0,2026-08-01
POL0006634,CUST005333,AGT0022,Motor,2023-08-02,2024-08-27,1064.82,89523.99,Annual,Renewed,1,2026-08-01
POL0006635,CUST005568,AGT0072,Travel,2023-10-01,2023-10-18,437.87,67298.48,Quarterly,Expired,0,2026-08-01
POL0006636,CUST005760,AGT0011,Motor,2023-08-18,2024-09-11,1923.61,126704.55,Annual,Expired,0,2026-08-01
POL0006637,CUST002711,AGT0045,Motor,2023-12-11,2024-12-25,1371.39,126837.86,Monthly,Expired,0,2026-08-01
POL0006638,CUST004640,AGT0051,Life,2026-03-31,2027-03-14,1671.55,546158.88,Annual,Active,0,2026-08-01
POL0006639,CUST005634,AGT0065,Motor,2023-04-15,2024-04-18,2159.77,139233.68,Quarterly,Expired,0,2026-08-01
POL0006640,CUST005028,AGT0008,Medical,2024-12-31,2025-11-28,3937.46,215428.12,Quarterly,Renewed,1,2026-08-01
POL0006641,CUST005185,AGT0070,Life,2026-05-08,2027-05-20,6468.33,148423.07,Annual,Active,0,2026-08-01
POL0006642,CUST002939,AGT0020,Motor,2025-12-14,2026-12-01,2225.02,124523.49,Annual,Cancelled,0,2026-08-01
POL0006643,CUST004464,AGT0056,Medical,2024-08-17,2025-07-30,4110.62,404861.96,Monthly,Expired,0,2026-08-01
POL0006644,CUST001266,AGT0005,Motor,2024-11-30,2025-12-17,1741.17,128480.8,Monthly,Expired,0,2026-08-01
POL0006645,CUST005508,AGT0012,Home,2024-06-09,2025-06-26,1706.87,234327.37,Monthly,Expired,0,2026-08-01
POL0006646,CUST002847,AGT0043,Motor,2025-05-22,2026-05-10,2038.79,88893.23,Quarterly,Expired,0,2026-08-01
POL0006647,CUST001585,AGT0010,Life,2026-07-12,2027-06-16,1847.38,1219965.06,Semi-Annual,Active,0,2026-08-01
POL0006648,CUST001781,AGT0036,Life,2025-01-31,2026-02-13,5709.86,202755.34,Annual,Expired,0,2026-08-01
POL0006649,CUST005139,AGT0035,Travel,2024-07-13,2024-07-29,237.73,142715.76,Annual,Renewed,1,2026-08-01
POL0006650,CUST001151,AGT0038,Medical,2026-03-25,2027-04-16,4391.8,68010.81,Quarterly,Active,0,2026-08-01
POL0006651,CUST004080,AGT0006,Motor,2024-03-13,2025-03-06,2582.29,49924.56,Monthly,Renewed,1,2026-08-01
POL0006652,CUST001659,AGT0059,Medical,2023-03-25,2024-03-23,1546.6,325922.52,Annual,Cancelled,0,2026-08-01
POL0006653,CUST003598,AGT0025,Life,2023-09-30,2024-09-01,1666.52,762810.36,Annual,Expired,0,2026-08-01
POL0006654,CUST003218,AGT0058,Life,2025-05-04,2026-04-20,5728.29,940642.3,Monthly,Cancelled,0,2026-08-01
POL0006655,CUST003712,AGT0017,Motor,2024-07-28,2025-08-08,2237.24,92490.54,Semi-Annual,Renewed,1,2026-08-01
POL0006656,CUST001361,AGT0017,Life,2026-03-13,2027-03-28,5109.31,1266689.58,Annual,Active,0,2026-08-01
POL0006657,CUST005437,AGT0004,Motor,2025-06-15,2026-06-05,1637.96,174421.46,Monthly,Renewed,1,2026-08-01
POL0006658,CUST005312,AGT0069,Medical,2025-01-20,2026-02-14,4603.31,396832.28,Quarterly,Expired,0,2026-08-01
POL0006659,CUST005574,AGT0032,Medical,2026-04-09,2027-03-21,3782.82,317722.31,Monthly,Active,0,2026-08-01
POL0006660,CUST002983,AGT0011,Motor,2025-08-30,2026-09-10,2355.51,80719.0,Monthly,Active,0,2026-08-01
POL0006661,CUST001062,AGT0020,Home,2023-09-07,2024-09-15,801.87,598659.68,Monthly,Expired,0,2026-08-01
POL0006662,CUST003327,AGT0011,Life,2025-07-15,2026-07-19,3178.93,1211397.73,Annual,Renewed,1,2026-08-01
POL0006663,CUST000485,AGT0009,Motor,2025-06-23,2026-06-10,1898.41,146011.71,Semi-Annual,Cancelled,0,2026-08-01
POL0006664,CUST004236,AGT0006,Motor,2026-05-09,2027-05-20,2037.58,21308.73,Annual,Cancelled,0,2026-08-01
POL0006665,CUST001636,AGT0059,Travel,2023-01-09,2023-01-16,165.67,110951.25,Annual,Renewed,1,2026-08-01
POL0006666,CUST001188,AGT0047,Travel,2023-07-31,2023-09-19,185.47,46338.84,Quarterly,Expired,0,2026-08-01
POL0006667,CUST004862,AGT0074,Motor,2025-11-12,2026-11-16,2299.22,105298.62,Quarterly,Active,0,2026-08-01
POL0006668,CUST003956,AGT0078,Motor,2026-06-11,2027-06-03,1833.7,139272.97,Annual,Active,0,2026-08-01
POL0006669,CUST000583,AGT0050,Life,2024-01-02,2024-12-20,2528.29,1440902.12,Monthly,Expired,0,2026-08-01
POL0006670,CUST005239,AGT0044,Medical,2026-06-07,2027-05-11,2400.01,66210.81,Monthly,Active,0,2026-08-01
POL0006671,CUST003971,AGT0075,Medical,2023-02-21,2024-01-20,4433.66,197465.98,Annual,Renewed,1,2026-08-01
POL0006672,CUST001619,AGT0076,Medical,2025-07-07,2026-06-22,1889.71,77696.73,Semi-Annual,Expired,0,2026-08-01
POL0006673,CUST002396,AGT0014,Medical,2024-05-30,2025-05-09,3540.98,396932.79,Annual,Renewed,1,2026-08-01
POL0006674,CUST002748,AGT0048,Motor,2025-04-17,2026-04-27,1715.36,47547.47,Annual,Renewed,1,2026-08-01
POL0006675,CUST005474,AGT0062,Medical,2026-03-12,2027-03-06,5012.69,105938.61,Monthly,Active,0,2026-08-01
POL0006676,CUST003324,AGT0070,Motor,2025-01-15,2025-12-21,2171.85,35441.13,Monthly,Renewed,1,2026-08-01
POL0006677,CUST004921,AGT0033,Motor,2023-11-01,2024-11-02,2089.76,133637.55,Monthly,Cancelled,0,2026-08-01
POL0006678,CUST000191,AGT0051,Home,2026-05-31,2027-06-06,1429.44,153912.88,Monthly,Active,0,2026-08-01
POL0006679,CUST003047,AGT0040,Motor,2024-01-11,2025-01-07,2505.04,91723.04,Quarterly,Cancelled,0,2026-08-01
POL0006680,CUST000511,AGT0051,Motor,2024-10-17,2025-10-25,1261.28,45632.83,Monthly,Cancelled,0,2026-08-01
POL0006681,CUST002285,AGT0054,Travel,2023-08-08,2023-09-14,87.29,102063.99,Annual,Renewed,1,2026-08-01
POL0006682,CUST003304,AGT0047,Home,2026-02-17,2027-02-21,734.84,198281.14,Annual,Active,0,2026-08-01
POL0006683,CUST005008,AGT0063,Travel,2026-07-06,2026-08-24,780.63,50294.03,Monthly,Active,0,2026-08-01
POL0006684,CUST001666,AGT0006,Motor,2024-05-15,2025-05-21,2058.33,157134.86,Quarterly,Expired,0,2026-08-01
POL0006685,CUST001467,AGT0005,Life,2024-07-19,2025-08-10,2104.07,123426.3,Annual,Renewed,1,2026-08-01
POL0006686,CUST005108,AGT0067,Life,2024-08-30,2025-09-06,3170.39,148606.2,Monthly,Expired,0,2026-08-01
POL0006687,CUST003261,AGT0032,Travel,2026-05-23,2026-07-24,534.82,115418.54,Annual,Expired,0,2026-08-01
POL0006688,CUST004361,AGT0031,Motor,2025-03-09,2026-02-09,1093.35,53889.65,Monthly,Renewed,1,2026-08-01
POL0006689,CUST005590,AGT0062,Medical,2023-05-01,2024-05-09,3514.86,154375.66,Monthly,Expired,0,2026-08-01
POL0006690,CUST000283,AGT0044,Motor,2025-09-12,2026-09-28,933.3,21241.73,Quarterly,Active,0,2026-08-01
POL0006691,CUST003623,AGT0043,Life,2024-08-09,2025-08-09,5415.69,815122.24,Annual,Expired,0,2026-08-01
POL0006692,CUST000453,AGT0075,Medical,2023-03-30,2024-04-04,2261.9,228246.09,Monthly,Renewed,1,2026-08-01
POL0006693,CUST005581,AGT0028,Medical,2024-09-11,2025-08-14,2794.93,425013.42,Annual,Renewed,1,2026-08-01
POL0006694,CUST002643,AGT0022,Life,2023-03-25,2024-04-21,1281.23,245205.68,Quarterly,Expired,0,2026-08-01
POL0006695,CUST002653,AGT0004,Travel,2023-12-01,2023-12-25,569.29,149770.73,Monthly,Renewed,1,2026-08-01
POL0006696,CUST001142,AGT0076,Home,2025-08-22,2026-09-14,1328.93,125438.7,Monthly,Active,0,2026-08-01
POL0006697,CUST003776,AGT0001,Life,2024-10-12,2025-10-21,6267.87,408612.05,Monthly,Renewed,1,2026-08-01
POL0006698,CUST003256,AGT0034,Motor,2024-07-24,2025-08-05,2109.64,42387.73,Monthly,Expired,0,2026-08-01
POL0006699,CUST005643,AGT0035,Travel,2024-04-03,2024-04-22,594.36,120964.66,Annual,Expired,0,2026-08-01
POL0006700,CUST000022,AGT0075,Motor,2026-02-23,2027-02-05,1557.57,65393.75,Quarterly,Active,0,2026-08-01
POL0006701,CUST004424,AGT0039,Motor,2023-11-19,2024-11-04,930.67,23723.78,Monthly,Renewed,1,2026-08-01
POL0006702,CUST005740,AGT0001,Medical,2026-05-17,2027-04-29,3707.25,288753.97,Monthly,Active,0,2026-08-01
POL0006703,CUST005434,AGT0019,Life,2024-04-22,2025-05-03,1327.75,434147.86,Semi-Annual,Renewed,1,2026-08-01
POL0006704,CUST003750,AGT0041,Motor,2024-05-26,2025-05-01,1984.47,119122.15,Monthly,Expired,0,2026-08-01
POL0006705,CUST004993,AGT0064,Motor,2025-04-10,2026-04-23,934.65,91475.89,Annual,Expired,0,2026-08-01
POL0006706,CUST000251,AGT0005,Motor,2025-09-27,2026-09-01,906.98,33715.11,Monthly,Active,0,2026-08-01
POL0006707,CUST000467,AGT0058,Life,2024-09-03,2025-09-03,4489.63,1360263.35,Semi-Annual,Renewed,1,2026-08-01
POL0006708,CUST004189,AGT0014,Life,2025-04-12,2026-03-27,6536.97,417396.55,Monthly,Expired,0,2026-08-01
POL0006709,CUST001551,AGT0016,Medical,2024-06-18,2025-07-01,4037.61,53561.84,Monthly,Cancelled,0,2026-08-01
POL0006710,CUST004258,AGT0012,Medical,2025-10-11,2026-09-24,3941.84,312097.21,Annual,Cancelled,0,2026-08-01
POL0006711,CUST004449,AGT0016,Travel,2026-01-20,2026-02-28,687.72,127586.46,Semi-Annual,Expired,0,2026-08-01
POL0006712,CUST004009,AGT0050,Medical,2026-02-05,2027-02-27,2934.58,271739.85,Quarterly,Active,0,2026-08-01
POL0006713,CUST005341,AGT0070,Medical,2025-04-22,2026-04-20,4065.02,432261.3,Monthly,Cancelled,0,2026-08-01
POL0006714,CUST001302,AGT0006,Life,2023-12-31,2024-11-26,3973.62,203102.48,Monthly,Renewed,1,2026-08-01
POL0006715,CUST004814,AGT0074,Life,2025-04-12,2026-04-22,6708.34,499360.97,Monthly,Expired,0,2026-08-01
POL0006716,CUST004806,AGT0018,Travel,2025-03-26,2025-04-28,622.74,103429.08,Quarterly,Renewed,1,2026-08-01
POL0006717,CUST001879,AGT0079,Motor,2023-10-18,2024-09-12,1343.4,143703.68,Monthly,Renewed,1,2026-08-01
POL0006718,CUST001216,AGT0065,Travel,2026-01-21,2026-03-21,348.49,30190.56,Monthly,Renewed,1,2026-08-01
POL0006719,CUST003727,AGT0055,Medical,2025-09-07,2026-08-04,3685.45,325359.35,Monthly,Active,0,2026-08-01
POL0006720,CUST005329,AGT0040,Home,2024-07-31,2025-07-12,1012.47,711086.08,Annual,Expired,0,2026-08-01
POL0006721,CUST003969,AGT0075,Medical,2023-02-18,2024-02-22,1654.08,106958.68,Semi-Annual,Expired,0,2026-08-01
POL0006722,CUST000710,AGT0038,Medical,2025-07-31,2026-07-26,3660.36,116406.61,Quarterly,Renewed,1,2026-08-01
POL0006723,CUST002624,AGT0012,Motor,2023-10-07,2024-10-12,1913.62,101205.33,Quarterly,Expired,0,2026-08-01
POL0006724,CUST002372,AGT0027,Medical,2025-09-07,2026-08-30,1070.21,244666.89,Monthly,Active,0,2026-08-01
POL0006725,CUST003527,AGT0013,Medical,2024-06-23,2025-06-07,2603.82,241389.51,Monthly,Expired,0,2026-08-01
POL0006726,CUST003509,AGT0022,Travel,2025-07-23,2025-08-25,638.73,132777.97,Semi-Annual,Expired,0,2026-08-01
POL0006727,CUST005916,AGT0004,Travel,2026-03-08,2026-05-15,202.8,28522.39,Annual,Renewed,1,2026-08-01
POL0006728,CUST005052,AGT0038,Medical,2023-04-29,2024-04-28,4579.54,381078.92,Annual,Cancelled,0,2026-08-01
POL0006729,CUST003269,AGT0044,Travel,2023-02-06,2023-03-30,508.38,126339.8,Semi-Annual,Renewed,1,2026-08-01
POL0006730,CUST000852,AGT0041,Travel,2025-05-31,2025-08-09,381.45,69977.1,Annual,Renewed,1,2026-08-01
POL0006731,CUST001167,AGT0018,Home,2024-08-04,2025-08-19,1780.3,648038.09,Quarterly,Renewed,1,2026-08-01
POL0006732,CUST001028,AGT0022,Medical,2025-07-01,2026-07-20,3678.93,314103.6,Monthly,Renewed,1,2026-08-01
POL0006733,CUST003025,AGT0046,Motor,2023-06-06,2024-05-24,2466.43,62383.27,Semi-Annual,Cancelled,0,2026-08-01
POL0006734,CUST000923,AGT0027,Home,2026-02-09,2027-03-10,1798.64,499765.04,Annual,Cancelled,0,2026-08-01
POL0006735,CUST001055,AGT0001,Life,2023-10-28,2024-10-29,3862.91,180975.32,Monthly,Renewed,1,2026-08-01
POL0006736,CUST000904,AGT0058,Medical,2023-06-23,2024-06-23,2519.11,414344.75,Annual,Renewed,1,2026-08-01
POL0006737,CUST004130,AGT0043,Medical,2024-06-13,2025-07-12,4646.42,75163.6,Quarterly,Expired,0,2026-08-01
POL0006738,CUST001691,AGT0016,Motor,2025-12-05,2026-12-10,818.54,66607.16,Semi-Annual,Active,0,2026-08-01
POL0006739,CUST005412,AGT0072,Motor,2023-05-09,2024-05-07,1632.5,85520.82,Quarterly,Expired,0,2026-08-01
POL0006740,CUST002964,AGT0021,Motor,2024-10-16,2025-09-19,1959.29,99921.6,Quarterly,Expired,0,2026-08-01
POL0006741,CUST004056,AGT0059,Medical,2025-12-20,2026-12-19,4403.78,289846.2,Annual,Active,0,2026-08-01
POL0006742,CUST003171,AGT0004,Medical,2024-11-06,2025-10-23,3877.52,321560.77,Monthly,Renewed,1,2026-08-01
POL0006743,CUST005266,AGT0030,Medical,2023-04-19,2024-03-20,1084.51,462520.39,Annual,Expired,0,2026-08-01
POL0006744,CUST000770,AGT0020,Motor,2023-09-21,2024-09-20,2014.92,96408.84,Monthly,Renewed,1,2026-08-01
POL0006745,CUST004367,AGT0006,Motor,2025-02-04,2026-01-02,1975.22,124382.79,Quarterly,Expired,0,2026-08-01
POL0006746,CUST003470,AGT0035,Medical,2025-04-29,2026-05-25,1038.75,90139.58,Semi-Annual,Renewed,1,2026-08-01
POL0006747,CUST002625,AGT0020,Motor,2023-08-02,2024-08-26,1338.31,154652.18,Annual,Expired,0,2026-08-01
POL0006748,CUST004192,AGT0021,Travel,2024-05-25,2024-08-03,431.15,63928.33,Monthly,Expired,0,2026-08-01
POL0006749,CUST003230,AGT0041,Medical,2023-05-20,2024-06-10,3657.11,315930.07,Quarterly,Renewed,1,2026-08-01
POL0006750,CUST003761,AGT0070,Medical,2025-01-20,2026-02-08,3857.85,491364.3,Monthly,Renewed,1,2026-08-01
POL0006751,CUST003196,AGT0021,Medical,2024-08-27,2025-09-14,3283.1,390893.26,Quarterly,Expired,0,2026-08-01
POL0006752,CUST000724,AGT0013,Life,2025-05-04,2026-04-07,6960.03,667316.55,Annual,Cancelled,0,2026-08-01
POL0006753,CUST002355,AGT0063,Motor,2024-03-27,2025-04-26,2034.67,92225.24,Monthly,Renewed,1,2026-08-01
POL0006754,CUST005824,AGT0034,Life,2026-07-13,2027-06-23,2158.45,303975.15,Semi-Annual,Active,0,2026-08-01
POL0006755,CUST000558,AGT0075,Motor,2023-03-01,2024-01-31,2111.26,121015.99,Annual,Renewed,1,2026-08-01
POL0006756,CUST001382,AGT0057,Medical,2023-11-13,2024-12-04,1901.71,298787.99,Quarterly,Renewed,1,2026-08-01
POL0006757,CUST004211,AGT0015,Medical,2023-03-26,2024-04-09,1706.09,316769.83,Annual,Expired,0,2026-08-01
POL0006758,CUST000899,AGT0062,Life,2026-01-23,2027-01-27,4857.51,474609.52,Monthly,Active,0,2026-08-01
POL0006759,CUST000283,AGT0001,Life,2024-01-27,2024-12-29,4184.65,1094548.45,Annual,Renewed,1,2026-08-01
POL0006760,CUST004592,AGT0037,Travel,2023-02-09,2023-05-05,807.79,58807.81,Annual,Renewed,1,2026-08-01
POL0006761,CUST001225,AGT0007,Medical,2025-10-20,2026-10-26,3448.73,251200.22,Annual,Active,0,2026-08-01
POL0006762,CUST001323,AGT0062,Motor,2026-03-12,2027-03-23,1739.19,43884.36,Quarterly,Active,0,2026-08-01
POL0006763,CUST002724,AGT0065,Life,2026-01-17,2027-01-29,1990.83,1101117.44,Monthly,Active,0,2026-08-01
POL0006764,CUST005071,AGT0076,Medical,2023-10-01,2024-09-11,4618.38,129097.45,Monthly,Cancelled,0,2026-08-01
POL0006765,CUST005923,AGT0005,Life,2023-03-28,2024-04-06,3038.59,922204.33,Quarterly,Cancelled,0,2026-08-01
POL0006766,CUST001574,AGT0068,Medical,2024-01-17,2024-12-19,2750.5,421435.47,Monthly,Renewed,1,2026-08-01
POL0006767,CUST001842,AGT0060,Medical,2023-08-13,2024-07-25,3111.76,315479.03,Semi-Annual,Renewed,1,2026-08-01
POL0006768,CUST003101,AGT0069,Life,2025-09-29,2026-08-26,6747.68,946910.82,Monthly,Active,0,2026-08-01
POL0006769,CUST004769,AGT0033,Medical,2024-03-19,2025-04-11,2085.92,445910.32,Monthly,Renewed,1,2026-08-01
POL0006770,CUST000411,AGT0053,Travel,2024-08-08,2024-11-06,600.99,149650.13,Annual,Renewed,1,2026-08-01
POL0006771,CUST002517,AGT0035,Life,2025-04-29,2026-05-01,5292.33,373049.33,Annual,Renewed,1,2026-08-01
POL0006772,CUST000623,AGT0055,Medical,2024-08-02,2025-06-28,1104.78,264359.2,Monthly,Renewed,1,2026-08-01
POL0006773,CUST001330,AGT0059,Motor,2024-01-08,2025-02-01,1506.31,78001.17,Semi-Annual,Expired,0,2026-08-01
POL0006774,CUST003767,AGT0024,Motor,2023-10-11,2024-10-01,873.44,31166.62,Annual,Renewed,1,2026-08-01
POL0006775,CUST000160,AGT0026,Motor,2023-10-17,2024-10-10,1061.15,78698.15,Monthly,Renewed,1,2026-08-01
POL0006776,CUST005175,AGT0079,Motor,2023-06-18,2024-06-05,939.66,131920.92,Quarterly,Renewed,1,2026-08-01
POL0006777,CUST000531,AGT0065,Motor,2025-02-07,2026-01-25,1255.17,156229.14,Monthly,Renewed,1,2026-08-01
POL0006778,CUST004937,AGT0005,Life,2023-10-26,2024-10-10,5222.47,1251240.02,Monthly,Renewed,1,2026-08-01
POL0006779,CUST002501,AGT0008,Medical,2025-06-09,2026-07-03,1622.52,59091.34,Quarterly,Renewed,1,2026-08-01
POL0006780,CUST003383,AGT0064,Motor,2024-04-16,2025-03-17,1510.96,83200.87,Quarterly,Expired,0,2026-08-01
POL0006781,CUST002402,AGT0058,Medical,2024-09-29,2025-10-17,3406.07,476877.58,Annual,Renewed,1,2026-08-01
POL0006782,CUST002210,AGT0018,Travel,2026-01-05,2026-03-08,221.53,91935.38,Monthly,Renewed,1,2026-08-01
POL0006783,CUST003759,AGT0073,Medical,2025-05-23,2026-04-23,2085.51,491089.97,Quarterly,Cancelled,0,2026-08-01
POL0006784,CUST001901,AGT0002,Home,2024-01-16,2025-02-06,1133.59,362242.67,Annual,Renewed,1,2026-08-01
POL0006785,CUST000374,AGT0014,Travel,2023-01-06,2023-03-07,612.78,71978.86,Annual,Renewed,1,2026-08-01
POL0006786,CUST000068,AGT0045,Travel,2025-08-09,2025-10-22,435.86,79231.01,Monthly,Renewed,1,2026-08-01
POL0006787,CUST001704,AGT0045,Life,2024-03-04,2025-02-01,3306.22,1294261.76,Annual,Renewed,1,2026-08-01
POL0006788,CUST001316,AGT0018,Travel,2023-04-09,2023-05-25,731.29,57707.28,Semi-Annual,Renewed,1,2026-08-01
POL0006789,CUST000141,AGT0052,Medical,2025-03-07,2026-03-29,4499.74,246792.5,Semi-Annual,Renewed,1,2026-08-01
POL0006790,CUST000599,AGT0068,Life,2025-11-20,2026-11-01,2774.82,1199828.75,Semi-Annual,Active,0,2026-08-01
POL0006791,CUST005232,AGT0011,Motor,2025-04-30,2026-04-26,2089.63,72907.94,Quarterly,Cancelled,0,2026-08-01
POL0006792,CUST002978,AGT0063,Motor,2025-12-15,2026-11-20,1922.4,85243.7,Annual,Active,0,2026-08-01
POL0006793,CUST002386,AGT0044,Home,2023-09-12,2024-08-24,405.59,802076.27,Semi-Annual,Expired,0,2026-08-01
POL0006794,CUST005507,AGT0073,Medical,2026-01-21,2027-01-24,1264.91,208534.95,Annual,Active,0,2026-08-01
POL0006795,CUST003506,AGT0021,Motor,2024-03-09,2025-02-06,800.52,107551.78,Annual,Renewed,1,2026-08-01
POL0006796,CUST000763,AGT0055,Motor,2024-11-16,2025-12-01,1062.98,30830.44,Quarterly,Renewed,1,2026-08-01
POL0006797,CUST004264,AGT0061,Medical,2023-10-23,2024-10-06,1497.7,477820.78,Monthly,Expired,0,2026-08-01
POL0006798,CUST004259,AGT0029,Travel,2025-03-15,2025-05-09,140.72,106047.68,Monthly,Expired,0,2026-08-01
POL0006799,CUST001608,AGT0046,Travel,2026-03-20,2026-04-27,378.74,145165.5,Semi-Annual,Renewed,1,2026-08-01
POL0006800,CUST004023,AGT0059,Motor,2026-06-27,2027-07-09,2099.45,149937.07,Quarterly,Active,0,2026-08-01
POL0006801,CUST000810,AGT0033,Motor,2024-01-22,2025-02-19,1624.15,142149.05,Annual,Renewed,1,2026-08-01
POL0006802,CUST005944,AGT0053,Motor,2024-06-11,2025-06-19,1793.17,41619.07,Monthly,Cancelled,0,2026-08-01
POL0006803,CUST003482,AGT0060,Life,2026-02-26,2027-03-28,3149.02,781237.76,Monthly,Active,0,2026-08-01
POL0006804,CUST001701,AGT0020,Medical,2024-02-11,2025-02-22,3762.25,56900.27,Annual,Expired,0,2026-08-01
POL0006805,CUST005421,AGT0059,Life,2026-02-28,2027-02-23,3122.68,886179.66,Annual,Active,0,2026-08-01
